Cluster_ID,Best_Match,Similarity_Pct,Status,Total_Reads,Pct_of_Sample,Num_ASVs
Cluster_130,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiales;Chytridiaceae;Chytriomyces;Chytriomyces_sp.;,68.0,Low confidence / possible divergent,18,0.01,5
Cluster_709,Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;,70.75,Low confidence / possible divergent,18,0.01,6
Cluster_271,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Globigerinoides;Globigerinoides_ruber-ruber;,73.13,Low confidence / possible divergent,18,0.01,6
Cluster_452,Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Mediophyceae:plas;Thalassiosirales:plas;Thalassiosirales_X:plas;Thalassiosirales_XX:plas;Thalassiosirales_XX_sp.:plas;,67.17,Low confidence / possible divergent,18,0.01,5
Cluster_11,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Elphidiidae;Elphidium;Elphidium_aculeatum;,57.63,Candidate novel taxon,18,0.01,9
Cluster_488,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,75.82,Low confidence / possible divergent,18,0.01,7
Cluster_571,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon;Hepatozoon_sp.;,74.26,Low confidence / possible divergent,18,0.01,5
Cluster_475,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_pseudodichotomus;,66.48,Low confidence / possible divergent,18,0.01,8
Cluster_453,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,71.0,Low confidence / possible divergent,18,0.01,7
Cluster_738,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,75.46,Low confidence / possible divergent,18,0.01,7
Cluster_137,Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Seriata;Caenoplana;Caenoplana_coerulea;,49.23,Candidate novel taxon,18,0.01,5
Cluster_28,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Uvigerinidae;Uvigerina;Uvigerina_peregrina;,50.55,Candidate novel taxon,17,0.01,5
Cluster_854,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Babesiidae;Babesia7;Babesia_canis_rossi;,67.54,Low confidence / possible divergent,17,0.01,5
Cluster_2,Eukaryota:mito;Obazoa:mito;Opisthokonta:mito;Fungi:mito;Ascomycota:mito;Pezizomycotina:mito;Lecanoromycetes:mito;Cryptodiscus:mito;Cryptodiscus_pini:mito;,51.1,Candidate novel taxon,17,0.01,8
Cluster_65,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,71.23,Low confidence / possible divergent,17,0.01,8
Cluster_47,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Bolivinitidae;Bolivina;Bolivina_skagerrakensis;,51.45,Candidate novel taxon,17,0.01,8
Cluster_36,Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Seriata;Schmidtea;Schmidtea_mediterranea;,56.23,Candidate novel taxon,17,0.01,7
Cluster_287,Eukaryota:mito;Obazoa:mito;Opisthokonta:mito;Fungi:mito;Ascomycota:mito;Pezizomycotina:mito;Lecanoromycetes:mito;Icmadophila:mito;Icmadophila_ericetorum:mito;,67.6,Low confidence / possible divergent,17,0.01,8
Cluster_197,Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Prokinetoplastida;Ichthyobodonidae;Ichthyobodonidae_X;Ichthyobodonidae_X_sp.;,67.56,Low confidence / possible divergent,17,0.01,7
Cluster_212,Eukaryota;Excavata;Discoba;Euglenozoa;Symbiontida;Symbiontida_X;Calkinsiidae;Calkinsia;Calkinsia_aureus;,69.94,Low confidence / possible divergent,17,0.01,7
Cluster_40,Eukaryota;Amoebozoa;Evosea;Evosea_X;Archamoebea;Archamoebea_X;Entamoebidae;Entamoeba;Entamoeba_chattoni;,63.66,Candidate novel taxon,17,0.01,7
Cluster_273,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalinata;Blastocystis-Group;Blastocystis;Blastocystis_sp.;,74.33,Low confidence / possible divergent,17,0.01,5
Cluster_128,Eukaryota;Obazoa;Opisthokonta;Metazoa;Myxozoa;Myxozoa_X;Myxosporea;Henneguya;Henneguya_shaharini;,47.51,Candidate novel taxon,17,0.01,5
Cluster_826,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Thraustochytriaceae;Ulkenia;Ulkenia_sp.;,79.35,Low confidence / possible divergent,17,0.01,5
Cluster_813,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,76.42,Low confidence / possible divergent,17,0.01,6
Cluster_981,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiales;Chytridiaceae;Phlyctochytrium;Phlyctochytrium_sp.;,78.7,Low confidence / possible divergent,17,0.01,5
Cluster_540,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium14;Cryptosporidium14_sp.;,80.13,Confident match,17,0.01,5
Cluster_957,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,73.1,Low confidence / possible divergent,17,0.01,5
Cluster_460,Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;,67.01,Low confidence / possible divergent,17,0.01,5
Cluster_473,Eukaryota;TSAR;Stramenopiles;Bigyra;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;Paramonas;Paramonas_globosa;,59.96,Candidate novel taxon,17,0.01,6
Cluster_19,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Pulleniidae;Pullenia;Pullenia_subcarinata;,62.33,Candidate novel taxon,17,0.01,7
Cluster_185,Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Poikilolaimus;Poikilolaimus_ernstmayri;,73.83,Low confidence / possible divergent,17,0.01,8
Cluster_71,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cyclidium_3;Cyclidium_glaucoma;,57.89,Candidate novel taxon,17,0.01,6
Cluster_286,Eukaryota:mito;Obazoa:mito;Opisthokonta:mito;Metazoa:mito;Craniata:mito;Craniata_X:mito;Amphibia:mito;Pristimantis:mito;Pristimantis_orcesi:mito;,64.65,Candidate novel taxon,16,0.01,6
Cluster_111,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Globigerinella;Globigerinella_siphonifera;,62.94,Candidate novel taxon,16,0.01,6
Cluster_230,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Desmodesmus;Desmodesmus_sp.;,66.91,Low confidence / possible divergent,16,0.01,5
Cluster_129,Eukaryota:mito;Obazoa:mito;Opisthokonta:mito;Fungi:mito;Ascomycota:mito;Pezizomycotina:mito;Lecanoromycetes:mito;Collema:mito;Collema_curtisporum:mito;,62.58,Candidate novel taxon,16,0.01,6
Cluster_316,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria9;Theileria_lestoquardi;,68.83,Low confidence / possible divergent,16,0.01,5
Cluster_182,Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Tokophryidae;Tokophrya;Tokophrya_sp.;,72.11,Low confidence / possible divergent,16,0.01,7
Cluster_676,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium3;Cryptosporidium3_sp.;,73.07,Low confidence / possible divergent,16,0.01,5
Cluster_913,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium_sp.;,72.1,Low confidence / possible divergent,16,0.01,6
Cluster_718,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon;Chloropicon_roscoffensis;,77.98,Low confidence / possible divergent,16,0.01,6
Cluster_929,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Zygorhizidiales;Zygorhizidiaceae;Zygorhizidium;Zygorhizidium_sp.;,81.78,Confident match,16,0.01,5
Cluster_7,Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Diatomeae_X:plas;Diatomeae_XX:plas;Diatomeae_XXX:plas;Diatomeae_XXXX:plas;Diatomeae_XXXX_sp.:plas;,76.61,Low confidence / possible divergent,16,0.01,7
Cluster_398,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Paecilomyces;Paecilomyces_nostocoides;,63.91,Candidate novel taxon,16,0.01,5
Cluster_175,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,74.1,Low confidence / possible divergent,15,0.01,6
Cluster_704,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiales;Chytridiaceae;Phlyctochytrium;Phlyctochytrium_sp.;,74.48,Low confidence / possible divergent,15,0.01,5
Cluster_18,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Bolivinitidae;Bolivina;Bolivina_skagerrakensis;,56.16,Candidate novel taxon,15,0.01,7
Cluster_110,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Globigerinella;Globigerinella_siphonifera;,64.25,Candidate novel taxon,15,0.01,6
Cluster_226,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon1;Hepatozoon_americanum;,69.82,Low confidence / possible divergent,15,0.01,5
Cluster_892,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Babesiidae;Babesia9;Babesia_gibsoni;,64.36,Candidate novel taxon,15,0.01,5
Cluster_467,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria5;Theileria_parva;,78.57,Low confidence / possible divergent,15,0.01,5
Cluster_97,Eukaryota;Excavata;Discoba;Euglenozoa;Symbiontida;Symbiontida_X;Calkinsiidae;Calkinsia;Calkinsia_aureus;,66.59,Low confidence / possible divergent,15,0.01,6
Cluster_420,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12C;MAST-12C_sp.;,64.5,Candidate novel taxon,15,0.01,5
Cluster_254,Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;PHYLL_3;PHYLL_3_X;PHYLL_3_X_sp.;,68.79,Low confidence / possible divergent,15,0.01,7
Cluster_601,Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsida_XXX;Perkinsida_XXX_sp.;,76.59,Low confidence / possible divergent,14,0.01,5
Cluster_664,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium10;Cryptosporidium_baileyi;,66.9,Low confidence / possible divergent,14,0.01,5
Cluster_61,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon3;Hepatozoon3_sp.;,72.69,Low confidence / possible divergent,14,0.01,7
Cluster_716,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Cladosporium;Cladosporium_herbarum;,74.33,Low confidence / possible divergent,14,0.01,5
Cluster_168,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,70.7,Low confidence / possible divergent,14,0.01,7
Cluster_970,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Azadinium;Azadinium_sp.;,74.74,Low confidence / possible divergent,14,0.01,6
Cluster_277,Eukaryota;Obazoa;Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Fungi_XXXX;Fungi_XXXX_sp.;,63.07,Candidate novel taxon,14,0.01,5
Cluster_222,Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Bacillariophyceae:plas;Bacillariophyceae_X:plas;Bacillariophyceae_XX:plas;Bacillariophyceae_XXX:plas;Bacillariophyceae_XXX_sp.:plas;,65.36,Low confidence / possible divergent,14,0.01,6
Cluster_528,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhabdonematales;Tabellariaceae;Diatoma;Diatoma_tenuis;,72.78,Low confidence / possible divergent,14,0.01,5
Cluster_468,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,63.51,Candidate novel taxon,14,0.01,6
Cluster_199,Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Prokinetoplastida;Ichthyobodonidae;Ichthyobodonidae_X;Ichthyobodonidae_X_sp.;,66.23,Low confidence / possible divergent,14,0.01,6
Cluster_94,Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Ulvophyceae:plas;Bryopsidales:plas;Ostreobiaceae:plas;Ostreobium:plas;Ostreobium_sp.:plas;,66.88,Low confidence / possible divergent,14,0.01,6
Cluster_75,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Globigerinoides;Globigerinoides_ruber-albus;,74.19,Low confidence / possible divergent,13,0.01,5
Cluster_56,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria9;Theileria_annulata;,68.58,Low confidence / possible divergent,13,0.01,5
Cluster_126,Eukaryota:mito;Obazoa:mito;Opisthokonta:mito;Metazoa:mito;Craniata:mito;Craniata_X:mito;Lepidosauria:mito;Amphiglossus:mito;Amphiglossus_tsaratananensis:mito;,50.96,Candidate novel taxon,13,0.01,6
Cluster_638,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Zygorhizidiales;Zygorhizidiaceae;Zygorhizidium;Zygorhizidium_sp.;,75.29,Low confidence / possible divergent,13,0.01,5
Cluster_1002,Eukaryota;TSAR;Alveolata;Chrompodellids;Colpodellidea;Vitrelladida;Vitrellaceae;Vitrella;Vitrella_sp.;,80.37,Confident match,13,0.01,5
Cluster_60,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Leotiomycetes;Bulgaria;Bulgaria_inquinans;,47.12,Candidate novel taxon,13,0.01,5
Cluster_167,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Elphidiidae;Elphidium;Elphidium_aculeatum;,54.24,Candidate novel taxon,13,0.01,6
Cluster_183,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Turborotalita;Turborotalita_quinqueloba;,73.02,Low confidence / possible divergent,13,0.01,6
Cluster_201,Eukaryota;Excavata;Metamonada;Parabasalia;Trichomonadea;Trichomonadida;Trichomonadidae;Trichomonas;Trichomonas_vaginalis;,74.17,Low confidence / possible divergent,13,0.01,5
Cluster_288,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium1;Cryptosporidium_parvum;,64.63,Candidate novel taxon,13,0.01,5
Cluster_237,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiophyceae_X;Prymnesiophyceae_XX;Prymnesiophyceae_XXX;Prymnesiophyceae_XXX_sp.;,77.06,Low confidence / possible divergent,13,0.01,5
Cluster_46,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalinata;Blastocystis-Group;Blastocystis;Blastocystis_sp.;,49.01,Candidate novel taxon,13,0.01,6
Cluster_181,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Turborotalita;Turborotalita_quinqueloba;,75.19,Low confidence / possible divergent,13,0.01,6
Cluster_177,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Turborotalita;Turborotalita_quinqueloba;,77.45,Low confidence / possible divergent,13,0.01,5
Cluster_37,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Pulleniidae;Pullenia;Pullenia_subcarinata;,60.08,Candidate novel taxon,13,0.01,5
Cluster_98,Eukaryota;Excavata;Discoba;Euglenozoa;Symbiontida;Symbiontida_X;Calkinsiidae;Calkinsia;Calkinsia_aureus;,65.3,Low confidence / possible divergent,12,0.01,5
Cluster_885,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium_sp.;,69.89,Low confidence / possible divergent,12,0.01,5
Cluster_253,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,70.13,Low confidence / possible divergent,12,0.01,6
Cluster_227,Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Tokophryidae;Tokophrya;Tokophrya_sp.;,76.72,Low confidence / possible divergent,12,0.01,6
Cluster_886,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium_sp.;,63.38,Candidate novel taxon,12,0.01,5
Cluster_176,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Turborotalita;Turborotalita_quinqueloba;,75.55,Low confidence / possible divergent,12,0.01,5
Cluster_366,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Trichoderma;Trichoderma_sp.;,71.37,Low confidence / possible divergent,12,0.01,5
Cluster_290,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Graphium;Graphium_sp.;,71.06,Low confidence / possible divergent,12,0.01,5
Cluster_189,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon5;Hepatozoon_canis;,73.01,Low confidence / possible divergent,12,0.01,5
Cluster_192,Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Ulvophyceae:plas;Bryopsidales:plas;Ostreobiaceae:plas;Ostreobium:plas;Ostreobium_sp.:plas;,74.98,Low confidence / possible divergent,12,0.01,6
Cluster_250,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria9;Theileria_annulata;,69.63,Low confidence / possible divergent,11,0.01,5
Cluster_16,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Aspergillus;Aspergillus_neoflavipes;,61.31,Candidate novel taxon,11,0.01,5
Cluster_499,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,71.87,Low confidence / possible divergent,11,0.01,5
Cluster_483,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,76.35,Low confidence / possible divergent,11,0.01,5
Cluster_186,Eukaryota;Excavata;Metamonada;Parabasalia;Trichomonadea;Trichomonadida;Trichomonadidae;Trichomonadidae_X;Trichomonadidae_X_sp.;,71.74,Low confidence / possible divergent,11,0.01,5
Cluster_99,Eukaryota;Excavata;Discoba;Euglenozoa;Symbiontida;Symbiontida_X;Calkinsiidae;Calkinsia;Calkinsia_aureus;,62.47,Candidate novel taxon,10,0.01,5
Cluster_125,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Hymenostomatia;Tetrahymenida;Tetrahymena;Tetrahymena_americanis;,50.34,Candidate novel taxon,10,0.01,5
Cluster_30,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa_sp.;,63.46,Candidate novel taxon,10,0.01,5
Cluster_62,Eukaryota;Amoebozoa;Evosea;Evosea_X;Archamoebea;Archamoebea_X;Entamoebidae;Entamoeba;Entamoeba_histolytica;,70.7,Low confidence / possible divergent,10,0.01,5
Cluster_0,Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Holophryidae_X;Holophryidae_X_sp.;,52.4,Candidate novel taxon,10,0.01,5
